Timestamp,From_Bank,From_Account,To_Bank,To_Account,Amount_Paid,Payment_Currency,Amount_Received,Receiving_Currency,Payment_Format,Transaction_Type,Is_Laundering,PEP_Flag,Sanctions_Flag
2024-06-04 08:25:31,Bank_07,ACC-1176,Bank_05,EXT-9023,311.09,CAD,311.09,CAD,Crypto,Withdrawal,0,0,0
2024-06-04 08:34:59,Bank_03,ACC-1064,Bank_06,EXT-9002,220.25,CAD,220.25,CAD,Prepaid Card,Deposit,0,0,0
2024-06-04 09:44:39,Bank_02,ACC-1103,Bank_05,EXT-9033,167.66,CAD,167.66,CAD,Prepaid Card,Deposit,0,0,0
2024-06-04 09:50:17,Bank_06,ACC-1167,Bank_12,EXT-9002,49.48,CAD,49.48,CAD,Prepaid Card,Deposit,0,0,0
2024-06-04 09:53:24,Bank_01,ACC-1272,Bank_05,EXT-9025,172.86,CAD,172.86,CAD,Interac e-Transfer,Deposit,0,0,0
2024-06-04 10:08:37,Bank_11,ACC-1205,Bank_06,EXT-9005,171.35,CAD,171.35,CAD,Debit Card,Deposit,0,0,0
2024-06-04 10:45:00,Bank_01,ACC-1147,Bank_01,EXT-9002,931.11,CAD,931.11,CAD,Bank Transfer,Deposit,0,0,0
2024-06-04 11:11:21,Bank_06,ACC-1102,Bank_07,EXT-9002,108.09,CAD,108.09,CAD,Bank Transfer,Deposit,0,0,0
2024-06-04 11:48:33,Bank_10,ACC-1013,Bank_05,EXT-9023,173.68,CAD,173.68,CAD,Debit Card,Deposit,0,0,0
2024-06-04 11:51:26,Bank_07,ACC-1166,Bank_12,EXT-9010,106.18,CAD,106.18,CAD,Debit Card,Deposit,0,0,0
2024-06-04 12:33:03,Bank_12,ACC-1120,Bank_04,EXT-9019,738.54,CAD,738.54,CAD,Bank Transfer,Deposit,0,0,0
2024-06-04 12:57:21,Bank_11,ACC-1178,Bank_05,EXT-9038,59.58,CAD,59.58,CAD,Prepaid Card,Withdrawal,0,1,0
2024-06-04 13:17:58,Bank_05,ACC-1200,Bank_12,EXT-9019,607.04,CAD,607.04,CAD,Interac e-Transfer,Deposit,0,1,0
2024-06-04 13:22:29,Bank_03,ACC-1094,Bank_07,EXT-9036,21.34,CAD,21.34,CAD,Interac e-Transfer,Deposit,0,0,0
2024-06-04 14:20:20,Bank_03,ACC-1221,Bank_08,EXT-9027,244.76,CAD,244.76,CAD,Bank Transfer,Withdrawal,0,0,0
2024-06-04 15:07:45,Bank_11,ACC-1276,Bank_01,EXT-9007,98.8,CAD,98.8,CAD,Prepaid Card,Withdrawal,0,0,0
2024-06-04 16:34:42,Bank_04,ACC-1113,Bank_12,EXT-9016,388.92,CAD,388.92,CAD,Debit Card,Withdrawal,0,0,0
2024-06-04 17:38:43,Bank_02,ACC-1032,Bank_06,EXT-9037,443.61,CAD,443.61,CAD,Crypto,Deposit,0,0,0
2024-06-04 17:42:36,Bank_06,ACC-1055,Bank_01,EXT-9036,148.36,CAD,148.36,CAD,Crypto,Withdrawal,0,0,0
2024-06-04 18:25:58,Bank_04,ACC-1246,Bank_01,EXT-9033,1547.07,CAD,1547.07,CAD,Credit Card,Deposit,0,1,0
2024-06-04 19:39:06,Bank_02,ACC-1288,Bank_07,EXT-9015,193.62,CAD,193.62,CAD,Debit Card,Withdrawal,0,0,0
2024-06-04 20:03:32,Bank_01,ACC-1282,Bank_02,EXT-9013,1598.54,CAD,1598.54,CAD,Credit Card,Withdrawal,0,0,0
2024-06-04 20:05:32,Bank_12,ACC-1251,Bank_07,EXT-9025,33.2,CAD,33.2,CAD,Crypto,Deposit,0,0,0
2024-06-04 20:54:41,Bank_12,ACC-1174,Bank_06,EXT-9004,352.65,CAD,352.65,CAD,Credit Card,Deposit,0,0,0
2024-06-04 20:55:52,Bank_02,ACC-1141,Bank_12,EXT-9013,205.66,CAD,205.66,CAD,Credit Card,Withdrawal,1,0,1
2024-06-04 21:03:31,Bank_12,ACC-1252,Bank_10,EXT-9028,261.94,CAD,261.94,CAD,Crypto,Deposit,0,0,0
2024-06-04 21:49:31,Bank_01,ACC-1175,Bank_04,EXT-9021,107.29,CAD,107.29,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-06-04 22:08:28,Bank_02,ACC-1137,Bank_02,EXT-9007,277.79,CAD,277.79,CAD,Prepaid Card,Deposit,0,0,0
2024-06-04 22:15:36,Bank_02,ACC-1163,Bank_11,EXT-9020,303.6,CAD,303.6,CAD,Interac e-Transfer,Deposit,0,0,0
2024-06-04 22:54:11,Bank_09,ACC-1233,Bank_05,EXT-9018,37.13,CAD,37.13,CAD,Bank Transfer,Deposit,0,0,0
2024-06-04 22:57:32,Bank_01,ACC-1215,Bank_03,EXT-9003,93.88,CAD,93.88,CAD,Bank Transfer,Deposit,0,0,0
2024-06-04 23:15:14,Bank_05,ACC-1214,Bank_04,EXT-9003,132.48,CAD,132.48,CAD,Prepaid Card,Withdrawal,0,0,0
2024-06-05 00:00:00,Bank_03,ACC-1201,Bank_09,EXT-9036,6198.64,CAD,6198.64,CAD,Bank Transfer,Withdrawal,1,0,0
2024-06-05 00:01:46,Bank_01,ACC-1073,Bank_03,EXT-9001,316.3,CAD,316.3,CAD,Debit Card,Withdrawal,0,0,0
2024-06-05 00:07:22,Bank_09,ACC-1046,Bank_08,EXT-9006,525.38,CAD,525.38,CAD,Bank Transfer,Deposit,0,0,0
2024-06-05 00:27:19,Bank_06,ACC-1240,Bank_06,EXT-9019,349.64,CAD,349.64,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-06-05 01:49:50,Bank_01,ACC-1057,Bank_08,EXT-9018,196.06,CAD,196.06,CAD,Prepaid Card,Withdrawal,0,0,0
2024-06-05 01:57:28,Bank_10,ACC-1160,Bank_12,EXT-9014,19000.0,CAD,19000.0,CAD,Bank Transfer,Withdrawal,1,0,0
2024-06-05 02:00:27,Bank_07,ACC-1278,Bank_11,EXT-9010,215.93,CAD,215.93,CAD,Debit Card,Deposit,0,0,0
2024-06-05 02:14:13,Bank_12,ACC-1212,Bank_01,EXT-9015,502.25,CAD,502.25,CAD,Credit Card,Withdrawal,1,0,1
2024-06-05 02:38:11,Bank_05,ACC-1195,Bank_02,EXT-9022,234.65,CAD,234.65,CAD,Debit Card,Deposit,1,0,1
2024-06-05 02:44:52,Bank_09,ACC-1169,Bank_03,EXT-9037,239.2,CAD,239.2,CAD,Crypto,Deposit,0,0,0
2024-06-05 02:50:59,Bank_09,ACC-1033,Bank_05,EXT-9007,556.65,CAD,556.65,CAD,Crypto,Withdrawal,0,0,0
2024-06-05 02:52:22,Bank_01,ACC-1057,Bank_10,EXT-9032,240.46,CAD,240.46,CAD,Crypto,Deposit,0,0,0
2024-06-05 02:56:02,Bank_05,ACC-1281,Bank_07,EXT-9020,98.95,CAD,98.95,CAD,Debit Card,Withdrawal,0,0,0
2024-06-05 04:05:52,Bank_06,ACC-1075,Bank_05,EXT-9036,69.49,CAD,69.49,CAD,Debit Card,Withdrawal,0,0,0
2024-06-05 04:28:45,Bank_03,ACC-1190,Bank_05,EXT-9009,51.59,CAD,51.59,CAD,Debit Card,Deposit,0,0,0
2024-06-05 04:41:23,Bank_03,ACC-1026,Bank_02,EXT-9025,98.94,CAD,98.94,CAD,Debit Card,Deposit,0,0,0
2024-06-05 04:49:40,Bank_06,ACC-1090,Bank_02,EXT-9035,206.72,CAD,206.72,CAD,Credit Card,Withdrawal,0,1,0
2024-06-05 04:55:24,Bank_08,ACC-1037,Bank_10,EXT-9033,207.55,CAD,207.55,CAD,Crypto,Deposit,0,0,0
2024-06-05 05:18:03,Bank_04,ACC-1120,Bank_03,EXT-9028,206.5,CAD,206.5,CAD,Crypto,Deposit,0,0,0
2024-06-05 05:40:01,Bank_12,ACC-1011,Bank_05,EXT-9004,501.56,CAD,501.56,CAD,Credit Card,Withdrawal,0,0,0
2024-06-05 05:43:56,Bank_03,ACC-1280,Bank_07,EXT-9004,437.2,CAD,437.2,CAD,Debit Card,Withdrawal,0,0,0
2024-06-05 05:46:02,Bank_10,ACC-1108,Bank_01,EXT-9018,50.3,CAD,50.3,CAD,Crypto,Withdrawal,0,0,0
2024-06-05 05:50:14,Bank_09,ACC-1032,Bank_02,EXT-9032,207.23,CAD,207.23,CAD,Prepaid Card,Withdrawal,0,0,0
2024-06-05 06:02:10,Bank_08,ACC-1191,Bank_03,EXT-9029,234.56,CAD,234.56,CAD,Prepaid Card,Withdrawal,0,0,0
2024-06-05 07:55:43,Bank_10,ACC-1117,Bank_06,EXT-9001,164.48,CAD,164.48,CAD,Interac e-Transfer,Deposit,0,0,0
2024-06-05 07:57:52,Bank_07,ACC-1073,Bank_01,EXT-9032,520.42,CAD,520.42,CAD,Interac e-Transfer,Deposit,0,0,0
2024-06-05 08:26:18,Bank_09,ACC-1034,Bank_04,EXT-9004,945.47,CAD,945.47,CAD,Debit Card,Deposit,0,0,0
2024-06-05 08:54:59,Bank_04,ACC-1105,Bank_08,EXT-9004,741.87,CAD,741.87,CAD,Crypto,Withdrawal,0,0,0
2024-06-05 09:32:59,Bank_06,ACC-1255,Bank_12,EXT-9015,142.3,CAD,142.3,CAD,Debit Card,Deposit,0,0,0
2024-06-05 10:22:58,Bank_02,ACC-1025,Bank_09,EXT-9008,76.57,CAD,76.57,CAD,Prepaid Card,Deposit,0,0,0
2024-06-05 10:50:53,Bank_01,ACC-1137,Bank_04,EXT-9030,236.35,CAD,236.35,CAD,Bank Transfer,Deposit,0,0,0
2024-06-05 11:07:33,Bank_09,ACC-1192,Bank_10,EXT-9012,252.0,CAD,252.0,CAD,Prepaid Card,Deposit,0,0,0
2024-06-05 11:17:50,Bank_02,ACC-1187,Bank_07,EXT-9025,712.27,CAD,712.27,CAD,Debit Card,Deposit,0,0,0
2024-06-05 11:33:05,Bank_04,ACC-1132,Bank_11,EXT-9039,432.91,CAD,432.91,CAD,Debit Card,Deposit,0,1,0
2024-06-05 11:47:22,Bank_06,ACC-1016,Bank_10,EXT-9001,379.55,CAD,379.55,CAD,Bank Transfer,Deposit,0,0,0
2024-06-05 11:47:32,Bank_10,ACC-1122,Bank_05,EXT-9020,118.41,CAD,118.41,CAD,Bank Transfer,Deposit,0,0,0
2024-06-05 11:47:53,Bank_11,ACC-1169,Bank_09,EXT-9039,563.7,CAD,563.7,CAD,Crypto,Deposit,0,0,0
2024-06-05 13:06:39,Bank_06,ACC-1123,Bank_10,EXT-9004,214.63,CAD,214.63,CAD,Prepaid Card,Deposit,0,0,0
2024-06-05 13:23:56,Bank_03,ACC-1237,Bank_11,EXT-9006,387.05,CAD,387.05,CAD,Credit Card,Withdrawal,0,0,0
2024-06-05 14:29:06,Bank_09,ACC-1045,Bank_08,EXT-9000,176.98,CAD,176.98,CAD,Debit Card,Withdrawal,0,0,0
2024-06-05 14:34:52,Bank_10,ACC-1132,Bank_07,EXT-9016,82.03,CAD,82.03,CAD,Bank Transfer,Withdrawal,0,1,0
2024-06-05 15:55:43,Bank_01,ACC-1221,Bank_01,EXT-9039,224.51,CAD,224.51,CAD,Debit Card,Deposit,0,0,0
2024-06-05 16:01:16,Bank_05,ACC-1038,Bank_01,EXT-9016,312.12,CAD,312.12,CAD,Crypto,Withdrawal,0,0,0
2024-06-05 16:23:18,Bank_02,ACC-1020,Bank_07,EXT-9020,214.0,CAD,214.0,CAD,Credit Card,Deposit,0,0,0
2024-06-05 18:00:09,Bank_10,ACC-1147,Bank_11,EXT-9012,1075.03,CAD,1075.03,CAD,Crypto,Deposit,0,0,0
2024-06-05 18:01:06,Bank_03,ACC-1208,Bank_07,EXT-9001,581.96,CAD,581.96,CAD,Crypto,Withdrawal,0,0,0
2024-06-05 18:07:31,Bank_01,ACC-1026,Bank_05,EXT-9012,393.4,CAD,393.4,CAD,Crypto,Withdrawal,0,0,0
2024-06-05 18:18:35,Bank_04,ACC-1084,Bank_07,EXT-9027,778.61,CAD,778.61,CAD,Crypto,Withdrawal,0,0,0
2024-06-05 18:39:24,Bank_09,ACC-1093,Bank_09,EXT-9012,256.34,CAD,256.34,CAD,Crypto,Withdrawal,0,0,0
2024-06-05 18:47:46,Bank_04,ACC-1082,Bank_01,EXT-9002,522.26,CAD,522.26,CAD,Debit Card,Withdrawal,0,0,0
2024-06-05 18:49:40,Bank_06,ACC-1091,Bank_05,EXT-9001,580.07,CAD,580.07,CAD,Interac e-Transfer,Deposit,1,0,1
2024-06-05 18:55:34,Bank_10,ACC-1133,Bank_06,EXT-9006,302.03,CAD,302.03,CAD,Debit Card,Deposit,0,0,0
2024-06-05 19:11:13,Bank_04,ACC-1238,Bank_08,EXT-9032,187.63,CAD,187.63,CAD,Debit Card,Deposit,0,0,0
2024-06-05 19:48:03,Bank_06,ACC-1057,Bank_01,EXT-9020,117.4,CAD,117.4,CAD,Credit Card,Withdrawal,0,0,0
2024-06-05 19:55:34,Bank_04,ACC-1048,Bank_05,EXT-9017,346.81,CAD,346.81,CAD,Prepaid Card,Withdrawal,0,0,0
2024-06-05 20:11:59,Bank_09,ACC-1186,Bank_01,EXT-9039,257.66,CAD,257.66,CAD,Crypto,Withdrawal,0,0,0
2024-06-05 20:26:22,Bank_12,ACC-1092,Bank_08,EXT-9031,119.6,CAD,119.6,CAD,Prepaid Card,Withdrawal,0,0,0
2024-06-05 20:46:42,Bank_05,ACC-1228,Bank_02,EXT-9035,1028.62,CAD,1028.62,CAD,Credit Card,Withdrawal,0,0,0
2024-06-05 21:03:25,Bank_05,ACC-1102,Bank_09,EXT-9027,366.48,CAD,366.48,CAD,Prepaid Card,Withdrawal,0,0,0
2024-06-05 21:09:19,Bank_02,ACC-1063,Bank_12,EXT-9033,138.91,CAD,138.91,CAD,Bank Transfer,Deposit,0,0,0
2024-06-05 21:34:36,Bank_01,ACC-1001,Bank_04,EXT-9003,130.89,CAD,130.89,CAD,Prepaid Card,Deposit,0,0,0
2024-06-05 21:44:44,Bank_03,ACC-1288,Bank_11,EXT-9001,379.75,CAD,379.75,CAD,Credit Card,Deposit,0,0,0
2024-06-05 23:39:08,Bank_12,ACC-1210,Bank_06,EXT-9033,111.05,CAD,111.05,CAD,Crypto,Deposit,0,0,0
2024-06-05 23:52:06,Bank_08,ACC-1066,Bank_02,EXT-9016,454.73,CAD,454.73,CAD,Interac e-Transfer,Deposit,0,0,0
2024-06-06 00:00:00,Bank_07,ACC-2001,Bank_04,EXT-9020,13727.88,CAD,13727.88,CAD,Crypto,Withdrawal,1,0,0
2024-06-06 00:00:00,Bank_04,ACC-1087,Bank_12,EXT-9015,4689.13,CAD,4689.13,CAD,Bank Transfer,Withdrawal,1,0,0
2024-06-06 00:00:00,Bank_12,ACC-1141,Bank_12,EXT-9015,12461.46,CAD,12461.46,CAD,Prepaid Card,Withdrawal,1,0,1
2024-06-06 00:00:00,Bank_07,ACC-1201,Bank_02,EXT-9036,4799.13,CAD,4799.13,CAD,Bank Transfer,Withdrawal,1,0,0
2024-06-06 01:24:43,Bank_10,ACC-1121,Bank_10,EXT-9039,115.33,CAD,115.33,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-06-06 01:29:59,Bank_07,ACC-1225,Bank_02,EXT-9015,84.9,CAD,84.9,CAD,Credit Card,Deposit,0,0,0
2024-06-06 02:02:21,Bank_07,ACC-1126,Bank_07,EXT-9033,124.3,CAD,124.3,CAD,Crypto,Deposit,0,0,0
2024-06-06 02:23:41,Bank_05,ACC-1288,Bank_12,EXT-9000,127.56,CAD,127.56,CAD,Interac e-Transfer,Deposit,0,0,0
2024-06-06 02:28:08,Bank_12,ACC-1091,Bank_06,EXT-9003,278.5,CAD,278.5,CAD,Crypto,Deposit,1,0,1
2024-06-06 02:32:12,Bank_09,ACC-1216,Bank_09,EXT-9031,1446.24,CAD,1446.24,CAD,Interac e-Transfer,Deposit,0,0,0
2024-06-06 02:35:44,Bank_02,ACC-1108,Bank_04,EXT-9037,34.72,CAD,34.72,CAD,Prepaid Card,Deposit,0,0,0
2024-06-06 03:33:03,Bank_08,ACC-1158,Bank_08,EXT-9025,923.93,CAD,923.93,CAD,Bank Transfer,Deposit,0,1,0
2024-06-06 03:51:14,Bank_09,ACC-1149,Bank_02,EXT-9006,227.36,CAD,227.36,CAD,Bank Transfer,Deposit,0,0,0
2024-06-06 03:52:42,Bank_07,ACC-1074,Bank_09,EXT-9012,163.5,CAD,163.5,CAD,Crypto,Deposit,0,0,0
2024-06-06 03:59:06,Bank_08,ACC-1177,Bank_05,EXT-9019,171.9,CAD,171.9,CAD,Crypto,Withdrawal,0,0,0
2024-06-06 04:05:31,Bank_02,ACC-1292,Bank_02,EXT-9024,247.99,CAD,247.99,CAD,Debit Card,Deposit,0,0,0
2024-06-06 04:11:05,Bank_04,ACC-1226,Bank_04,EXT-9019,374.0,CAD,374.0,CAD,Prepaid Card,Withdrawal,0,0,0
2024-06-06 04:26:30,Bank_02,ACC-1177,Bank_05,EXT-9016,105.9,CAD,105.9,CAD,Debit Card,Withdrawal,0,0,0
2024-06-06 04:37:44,Bank_08,ACC-1131,Bank_01,EXT-9026,88.76,CAD,88.76,CAD,Interac e-Transfer,Deposit,0,0,0
2024-06-06 04:55:05,Bank_08,ACC-1169,Bank_03,EXT-9023,56.63,CAD,56.63,CAD,Bank Transfer,Deposit,0,0,0
2024-06-06 05:50:45,Bank_01,ACC-1110,Bank_09,EXT-9002,97.47,CAD,97.47,CAD,Credit Card,Deposit,0,0,0
2024-06-06 06:01:35,Bank_12,ACC-1248,Bank_06,EXT-9001,144.93,CAD,144.93,CAD,Debit Card,Withdrawal,0,0,0
2024-06-06 06:36:16,Bank_04,ACC-1149,Bank_10,EXT-9013,142.37,CAD,142.37,CAD,Crypto,Deposit,0,0,0
2024-06-06 06:56:44,Bank_04,ACC-1209,Bank_07,EXT-9018,160.96,CAD,160.96,CAD,Crypto,Deposit,0,0,0
2024-06-06 07:42:40,Bank_12,ACC-1161,Bank_03,EXT-9035,461.81,CAD,461.81,CAD,Prepaid Card,Deposit,0,0,0
2024-06-06 08:39:43,Bank_09,ACC-1221,Bank_02,EXT-9026,1217.1,CAD,1217.1,CAD,Crypto,Deposit,0,0,0
2024-06-06 08:54:04,Bank_02,ACC-1070,Bank_01,EXT-9017,295.29,CAD,295.29,CAD,Interac e-Transfer,Deposit,0,0,0
2024-06-06 09:19:24,Bank_11,ACC-1052,Bank_03,EXT-9026,326.43,CAD,326.43,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-06-06 09:53:12,Bank_01,ACC-1040,Bank_04,EXT-9010,321.57,CAD,321.57,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-06-06 11:14:07,Bank_08,ACC-1271,Bank_09,EXT-9020,359.5,CAD,359.5,CAD,Credit Card,Withdrawal,0,0,0
2024-06-06 11:52:02,Bank_09,ACC-1133,Bank_03,EXT-9019,871.35,CAD,871.35,CAD,Debit Card,Deposit,0,0,0
2024-06-06 12:15:13,Bank_11,ACC-1060,Bank_11,EXT-9014,539.19,CAD,539.19,CAD,Crypto,Withdrawal,0,0,0
2024-06-06 12:33:00,Bank_04,ACC-1216,Bank_07,EXT-9019,155.61,CAD,155.61,CAD,Prepaid Card,Withdrawal,0,0,0
2024-06-06 12:51:42,Bank_06,ACC-1244,Bank_06,EXT-9027,111.39,CAD,111.39,CAD,Prepaid Card,Deposit,0,0,0
2024-06-06 13:21:50,Bank_12,ACC-1159,Bank_10,EXT-9019,121.82,CAD,121.82,CAD,Prepaid Card,Deposit,0,0,0
2024-06-06 13:40:46,Bank_01,ACC-1003,Bank_02,EXT-9007,190.19,CAD,190.19,CAD,Crypto,Deposit,0,0,0
2024-06-06 13:55:09,Bank_02,ACC-1240,Bank_09,EXT-9001,156.1,CAD,156.1,CAD,Interac e-Transfer,Deposit,0,0,0
2024-06-06 13:57:07,Bank_08,ACC-1050,Bank_05,EXT-9039,526.82,CAD,526.82,CAD,Prepaid Card,Deposit,0,0,0
2024-06-06 13:57:42,Bank_06,ACC-1109,Bank_01,EXT-9001,247.51,CAD,247.51,CAD,Debit Card,Withdrawal,0,0,0
2024-06-06 13:58:23,Bank_02,ACC-1008,Bank_11,EXT-9015,955.89,CAD,955.89,CAD,Crypto,Deposit,0,0,0
2024-06-06 15:02:06,Bank_08,ACC-1094,Bank_12,EXT-9031,49.4,CAD,49.4,CAD,Debit Card,Deposit,0,0,0
2024-06-06 15:33:05,Bank_03,ACC-1296,Bank_04,EXT-9008,141.69,CAD,141.69,CAD,Debit Card,Deposit,0,0,0
2024-06-06 16:05:11,Bank_09,ACC-1201,Bank_01,EXT-9031,235.17,CAD,235.17,CAD,Bank Transfer,Deposit,0,0,0
2024-06-06 16:29:08,Bank_02,ACC-1200,Bank_06,EXT-9027,17800.61,CAD,17800.61,CAD,Bank Transfer,Withdrawal,1,1,0
2024-06-06 17:19:07,Bank_02,ACC-1029,Bank_12,EXT-9030,438.39,CAD,438.39,CAD,Crypto,Deposit,0,0,0
2024-06-06 17:43:02,Bank_01,ACC-1131,Bank_03,EXT-9027,3043.33,CAD,3043.33,CAD,Prepaid Card,Deposit,0,0,0
2024-06-06 17:47:14,Bank_07,ACC-1099,Bank_04,EXT-9033,779.73,CAD,779.73,CAD,Prepaid Card,Withdrawal,0,0,0
2024-06-06 17:48:15,Bank_10,ACC-1154,Bank_03,EXT-9027,590.47,CAD,590.47,CAD,Crypto,Deposit,0,0,0
2024-06-06 17:56:37,Bank_02,ACC-1051,Bank_03,EXT-9012,382.42,CAD,382.42,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-06-06 18:02:40,Bank_07,ACC-1010,Bank_07,EXT-9019,1047.38,CAD,1047.38,CAD,Crypto,Deposit,1,0,1
2024-06-06 18:31:04,Bank_05,ACC-1174,Bank_09,EXT-9023,751.54,CAD,751.54,CAD,Crypto,Deposit,0,0,0
2024-06-06 18:32:16,Bank_06,ACC-1216,Bank_06,EXT-9021,152.65,CAD,152.65,CAD,Debit Card,Deposit,0,0,0
2024-06-06 18:55:46,Bank_05,ACC-1169,Bank_09,EXT-9008,80.96,CAD,80.96,CAD,Interac e-Transfer,Deposit,0,0,0
2024-06-06 20:00:11,Bank_07,ACC-1010,Bank_05,EXT-9008,340.34,CAD,340.34,CAD,Bank Transfer,Deposit,1,0,1
2024-06-06 20:35:31,Bank_01,ACC-1215,Bank_12,EXT-9001,221.76,CAD,221.76,CAD,Credit Card,Deposit,0,0,0
2024-06-06 20:54:41,Bank_04,ACC-1158,Bank_10,EXT-9012,71.18,CAD,71.18,CAD,Credit Card,Withdrawal,0,1,0
2024-06-06 21:04:38,Bank_01,ACC-1188,Bank_07,EXT-9039,292.85,CAD,292.85,CAD,Debit Card,Deposit,0,0,0
2024-06-06 21:06:55,Bank_02,ACC-1044,Bank_02,EXT-9039,897.26,CAD,897.26,CAD,Debit Card,Deposit,0,0,0
2024-06-06 21:28:22,Bank_03,ACC-1199,Bank_08,EXT-9038,113.45,CAD,113.45,CAD,Prepaid Card,Deposit,0,0,0
2024-06-06 21:38:27,Bank_12,ACC-1236,Bank_11,EXT-9021,71.66,CAD,71.66,CAD,Bank Transfer,Deposit,0,0,0
2024-06-06 21:39:04,Bank_09,ACC-1229,Bank_08,EXT-9035,99.01,CAD,99.01,CAD,Prepaid Card,Deposit,0,0,0
2024-06-06 21:52:39,Bank_03,ACC-1226,Bank_01,EXT-9002,297.41,CAD,297.41,CAD,Prepaid Card,Deposit,0,0,0
2024-06-06 22:12:44,Bank_11,ACC-1218,Bank_01,EXT-9003,290.31,CAD,290.31,CAD,Prepaid Card,Deposit,0,0,0
2024-06-06 22:13:59,Bank_07,ACC-1059,Bank_08,EXT-9008,400.79,CAD,400.79,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-06-06 22:28:28,Bank_05,ACC-1072,Bank_07,EXT-9035,706.1,CAD,706.1,CAD,Interac e-Transfer,Withdrawal,0,0,0
2024-06-06 22:41:56,Bank_04,ACC-1280,Bank_12,EXT-9009,440.21,CAD,440.21,CAD,Bank Transfer,Withdrawal,0,0,0
2024-06-06 23:11:49,Bank_03,ACC-1077,Bank_06,EXT-9031,299.12,CAD,299.12,CAD,Prepaid Card,Deposit,0,0,0
2024-06-06 23:17:17,Bank_07,ACC-1177,Bank_04,EXT-9014,43.24,CAD,43.24,CAD,Debit Card,Withdrawal,0,0,0
2024-06-06 23:20:00,Bank_05,ACC-1233,Bank_06,EXT-9032,270.29,CAD,270.29,CAD,Crypto,Withdrawal,0,0,0
2024-06-06 23:22:46,Bank_08,ACC-1136,Bank_01,EXT-9005,87.18,CAD,87.18,CAD,Crypto,Withdrawal,0,0,0
2024-06-06 23:34:17,Bank_09,ACC-1243,Bank_07,EXT-9027,601.96,CAD,601.96,CAD,Debit Card,Deposit,0,0,0
2024-06-06 23:58:43,Bank_03,ACC-1299,Bank_11,EXT-9022,179.16,CAD,179.16,CAD,Prepaid Card,Deposit,0,0,0
2024-06-07 00:19:05,Bank_12,ACC-1197,Bank_03,EXT-9000,121.6,CAD,121.6,CAD,Credit Card,Withdrawal,0,0,0
2024-06-07 00:56:12,Bank_12,ACC-1074,Bank_07,EXT-9026,156.64,CAD,156.64,CAD,Crypto,Withdrawal,0,0,0
2024-06-07 01:35:32,Bank_04,ACC-1224,Bank_06,EXT-9028,239.87,CAD,239.87,CAD,Prepaid Card,Withdrawal,0,0,0
2024-06-07 02:11:07,Bank_09,ACC-1052,Bank_07,EXT-9000,523.71,CAD,523.71,CAD,Prepaid Card,Deposit,0,0,0
2024-06-07 02:29:01,Bank_06,ACC-1187,Bank_01,EXT-9038,230.72,CAD,230.72,CAD,Prepaid Card,Deposit,0,0,0
2024-06-07 02:50:39,Bank_01,ACC-1152,Bank_02,EXT-9001,49.95,CAD,49.95,CAD,Credit Card,Deposit,0,0,0
2024-06-07 02:51:33,Bank_07,ACC-1055,Bank_11,EXT-9015,79.21,CAD,79.21,CAD,Prepaid Card,Withdrawal,0,0,0
2024-06-07 04:29:18,Bank_06,ACC-1067,Bank_06,EXT-9039,93.06,CAD,93.06,CAD,Crypto,Deposit,0,0,0
2024-06-07 04:57:10,Bank_01,ACC-1295,Bank_10,EXT-9002,2086.92,CAD,2086.92,CAD,Debit Card,Withdrawal,0,0,0
2024-06-07 05:27:01,Bank_12,ACC-1106,Bank_08,EXT-9004,212.3,CAD,212.3,CAD,Prepaid Card,Deposit,0,0,0
2024-06-07 05:37:58,Bank_02,ACC-1060,Bank_02,EXT-9023,385.29,CAD,385.29,CAD,Interac e-Transfer,Deposit,0,0,0
2024-06-07 05:56:28,Bank_11,ACC-1147,Bank_04,EXT-9030,1607.08,CAD,1607.08,CAD,Debit Card,Deposit,0,0,0
2024-06-07 07:22:20,Bank_01,ACC-1154,Bank_07,EXT-9018,162.3,CAD,162.3,CAD,Credit Card,Deposit,0,0,0
2024-06-07 07:40:05,Bank_05,ACC-1287,Bank_12,EXT-9009,232.15,CAD,232.15,CAD,Crypto,Deposit,0,0,0
2024-06-07 07:46:48,Bank_11,ACC-1185,Bank_10,EXT-9026,80.05,CAD,80.05,CAD,Prepaid Card,Deposit,0,0,0
2024-06-07 07:52:20,Bank_10,ACC-1235,Bank_04,EXT-9001,776.9,CAD,776.9,CAD,Interac e-Transfer,Deposit,0,0,0
2024-06-07 07:53:03,Bank_05,ACC-1124,Bank_10,EXT-9020,230.06,CAD,230.06,CAD,Debit Card,Withdrawal,0,0,0
2024-06-07 07:55:46,Bank_05,ACC-1016,Bank_09,EXT-9006,62.67,CAD,62.67,CAD,Prepaid Card,Deposit,0,0,0
2024-06-07 07:56:44,Bank_09,ACC-1265,Bank_03,EXT-9012,1382.2,CAD,1382.2,CAD,Credit Card,Withdrawal,0,0,0
